ship_postal_code,ship_city,ship_state
412219.0,"Patas , District Daund, Puna",Maharashtra
673570.0,Kunnamangalam,Kerala
494337.0,Charama,Chhattisgarh
788026.0,Hailakandi,Assam
742236.0,Farakka Barrage Township,West Bengal
670593.0,Irikkur,Kerala
494334.0,Kanker,Chhattisgarh
571253.0,Virajpete,Karnataka
682035.0,Ernakulam,Kerala
676523.0,Malappuram,Kerala
689585.0,Pathanamthitta,Kerala
175103.0,Manali,Himachal Pradesh
802133.0,Buxar,Bihar
410101.0,"Neral East, Karjat Raigad",Maharashtra
627851.0,Alangulam Tirunelveli District,Tamil Nadu
248141.0,Dehradun,Uttarakhand
574144.0,Kuppepadav,Karnataka
516107.0,Kadapa,Andhra Pradesh
574122.0,Udupi,Karnataka
423213.0,Nashik,Maharashtra
522329.0,Pittalavanipalem,Andhra Pradesh
670502.0,Taliparamba,Kerala
416517.0,Vengurla,Maharashtra
691559.0,Kollam,Kerala
755043.0,Panikoili,Odisha
680569.0,Talikkulam,Kerala
713333.0,Asansol,West Bengal
581396.0,Karwar,Karnataka
482009.0,Jabalpur,Madhya Pradesh
424101.0,Jalgaon,Maharashtra
385120.0,Danta,Gujarat
700116.0,Khardaha,West Bengal
627414.0,Cheranmadevi,Tamil Nadu
760007.0,Berhampur,Odisha
145026.0,Gurdaspur,Punjab
480886.0,Lakhnadon,Madhya Pradesh
629401.0,Kanniyakumari,Tamil Nadu
623522.0,Ramanathapuram,Tamil Nadu
685566.0,Udumbanchola,Kerala
522659.0,Guntur,Andhra Pradesh
711317.0,Panchpara,West Bengal
743429.0,Taki,West Bengal
143201.0,Baba Bakala,Punjab
680571.0,Thrissur,Kerala
414603.0,"Newasa-Phata, Tal-Newasa, Dist-Ahmednagar",Maharashtra
241403.0,Sandi,Uttar Pradesh
712408.0,Rajbalhat,West Bengal
713347.0,Raniganj,West Bengal
221713.0,Chitbara Gaon,Uttar Pradesh
412206.0,Bhor,Maharashtra
611101.0,Thiruvarur,Tamil Nadu
509209.0,Nagarkurnool,Telangana
732215.0,Farakka Pts Township,West Bengal
305005.0,Ajmer,Rajasthan
506163.0,Warangal,Telangana
680121.0,Irinjalakuda,Kerala
246401.0,Gopeshwar,Uttarakhand
176051.0,Kangra,Himachal Pradesh
682505.0,Njarackal P.O,Kerala
673572.0,"Elettil Vattoli,Kozhikode",Kerala
530024.0,Visakhapatnam,Andhra Pradesh
632003.0,Vellore,Tamil Nadu
639114.0,Karur,Tamil Nadu
271803.0,Shravasti,Uttar Pradesh
841302.0,Chapra,Bihar
768119.0,Debagarh,Odisha
611002.0,Nagapattinam,Tamil Nadu
685607.0,Vannappuram,Kerala
531002.0,Anakapalle,Andhra Pradesh
642110.0,Koil Palayam,Tamil Nadu
799002.0,Agartala,Tripura
629166.0,Mekkamandabam,Tamil Nadu
250005.0,Meerut,Uttar Pradesh
396002.0,Valsad,Gujarat
411022.0,Pune,Maharashtra
277506.0,Middha,Uttar Pradesh
206242.0,Bharthana,Uttar Pradesh
683563.0,Kalamassery,Kerala
784177.0,Biswanath Chariali,Assam
382029.0,Gandhinagar,Gujarat
686103.0,Changanacherry,Kerala
524228.0,Nellore,Andhra Pradesh
689572.0,Alappuzha,Kerala
629165.0,Nallur Kanniyakumari District,Tamil Nadu
563160.0,Malur Industrial Area,Karnataka
811104.0,Sheikhpura,Bihar
533308.0,Mandapeta,Andhra Pradesh
416002.0,Kolhapur,Maharashtra
676123.0,Manjeri,Kerala
670310.0,Kannur,Kerala
603127.0,Chengalpattu,Tamil Nadu
172030.0,Shimla,Himachal Pradesh
533244.0,Razole,Andhra Pradesh
401301.0,Virar West,Maharashtra
623409.0,Thondi,Tamil Nadu
743331.0,Diamond Harbour,West Bengal
431517.0,Ambejogai,Maharashtra
682040.0,Ernakulam,Kerala
263676.0,Almora,Uttarakhand
361006.0,Jamnagar,Gujarat
403529.0,Bicholim,Goa
686652.0,Kottayam,Kerala
691020.0,Thazhuthala,Kerala
413520.0,Ausa,Maharashtra
695586.0,Thiruvananthapuram,Kerala
401106.0,Mumbai,Maharashtra
324004.0,Kota,Rajasthan
670701.0,Kandamkunnu,Kerala
143514.0,Batala,Punjab
480559.0,Tamia,Madhya Pradesh
691008.0,Kollam,Kerala
402125.0,Nagothane,Maharashtra
733202.0,Islampur,West Bengal
570024.0,Mysuru,Karnataka
441501.0,Kalameshwar,Maharashtra
284124.0,Jakhaura Talbehat,Uttar Pradesh
759016.0,Dhenkanal,Odisha
852110.0,Laukaha,Bihar
222303.0,Sultanpur,Uttar Pradesh
695144.0,Varkala,Kerala
524412.0,Gudur,Andhra Pradesh
151505.0,Mansa,Punjab
263641.0,Bageshwar,Uttarakhand
283207.0,Firozabad,Uttar Pradesh
638701.0,Kangeyam,Tamil Nadu
146111.0,Hoshiarpur-146111,Punjab
532402.0,Srikakulam,Andhra Pradesh
473770.0,Badarwas,Madhya Pradesh
394120.0,Kosamba,Gujarat
689642.0,"Kozhenchery, Pathanamthitta",Kerala
686605.0,Kottayam,Kerala
421308.0,Bhiwandi,Maharashtra
591201.0,Chikodi,Karnataka
242401.0,Powayan,Uttar Pradesh
301408.0,Rajgarh Alwar District,Rajasthan
641103.0,Coimbatore,Tamil Nadu
761031.0,Ganjam,Odisha
562160.0,Channapatna,Karnataka
132113.0,Panipat,Haryana
416601.0,"Phondaghat, Kankavli",Maharashtra
416436.0,Sangli Miraj Kupwad,Maharashtra
585215.0,Yadgir,Karnataka
221507.0,Allahabad,Uttar Pradesh
303805.0,Jaipur,Rajasthan
415124.0,Karad,Maharashtra
515415.0,Ananthapur,Andhra Pradesh
502269.0,Sangareddy,Telangana
415408.0,Shirala,Maharashtra
206129.0,Auraiya,Uttar Pradesh
680587.0,Thrissur,Kerala
345024.0,Jaisalmer,Rajasthan
461001.0,Hoshangabad,Madhya Pradesh
781334.0,Nalbari,Assam
515301.0,Madakasira,Andhra Pradesh
492003.0,Raipur,Chhattisgarh
805130.0,Warisaliganj,Bihar
690105.0,Kurattissery,Kerala
622002.0,"Thirugokarnam, Pudukkottai",Tamil Nadu
679328.0,Malappuram,Kerala
302022.0,Jaipur,Rajasthan
306021.0,Pali,Rajasthan
360578.0,Porbandar,Gujarat
680584.0,Nelluvai,Kerala
635201.0,Krishnagiri,Tamil Nadu
620003.0,Tiruchirappalli,Tamil Nadu
742305.0,Berhampore,West Bengal
753015.0,Cuttack,Odisha
700130.0,Madhyamgram,West Bengal
522236.0,Guntur,Andhra Pradesh
629603.0,Nagercoil,Tamil Nadu
422214.0,Nashik,Maharashtra
333041.0,Siriyasar Kalan Ka Baas,Rajasthan
621208.0,Tiruchirappalli,Tamil Nadu
302024.0,Jaipur,Rajasthan
722207.0,Sonamukhi,West Bengal
415108.0,Rethare Bk. Tal Karad Dist Satara,Maharashtra
425401.0,Amalner,Maharashtra
501501.0,Pargi,Telangana
403515.0,Candolim,Goa
574216.0,Dharmasthala,Karnataka
713146.0,Memari; Maheshpur Primary School,West Bengal
743411.0,Basirhat,West Bengal
723103.0,Purulia I,West Bengal
144418.0,Goraya,Punjab
685509.0,Kumily,Kerala
741151.0,Nadia,West Bengal
847222.0,Benipatti,Bihar
621704.0,Ariyalur,Tamil Nadu
734002.0,Siliguri,West Bengal
524341.0,Nellore,Andhra Pradesh
670703.0,Kannur,Kerala
560108.0,Bengaluru,Karnataka
686689.0,Muvattupuzha,Kerala
788011.0,Cachar,Assam
689611.0,Kozhenchery,Kerala
781039.0,North Guwahati,Assam
522603.0,Guntur,Andhra Pradesh
473885.0,Shivpuri,Madhya Pradesh
637018.0,Periyamanali,Tamil Nadu
460551.0,Amla,Madhya Pradesh
676508.0,Thennala,Kerala
249401.0,Haridwar,Uttarakhand
360003.0,Rajkot,Gujarat
246746.0,Seohara,Uttar Pradesh
244501.0,Kanth Moradabad District,Uttar Pradesh
679323.0,Perinthalmanna,Kerala
712222.0,Chinsurah,West Bengal
175033.0,Baldwara,Himachal Pradesh
691554.0,Adoor,Kerala
732102.0,Malda,West Bengal
570006.0,Mysuru,Karnataka
484110.0,Burhar,Madhya Pradesh
632521.0,Arcot,Tamil Nadu
144204.0,"Urmar Tanda, Hoshiarpur",Punjab
680669.0,Kodungallur,Kerala
534281.0,Mogaltur,Andhra Pradesh
581348.0,Honavar,Karnataka
682041.0,Ernakulam,Kerala
574221.0,Puttur,Karnataka
523271.0,Zarugumilli,Andhra Pradesh
691520.0,Kollam,Kerala
816101.0,Sahibganj,Jharkhand
691306.0,Anchal,Kerala
382026.0,Gandhinagar,Gujarat
516162.0,Chennur,Andhra Pradesh
673541.0,Meppayyur,Kerala
712148.0,Bansberia,West Bengal
574197.0,Moodbidri,Karnataka
641607.0,Tiruppur,Tamil Nadu
425413.0,Taloda,Maharashtra
574220.0,Puttur,Karnataka
365421.0,Babra,Gujarat
571422.0,Mellahalli,Karnataka
712412.0,Khanakul I,West Bengal
223223.0,Azamgarh,Uttar Pradesh
523225.0,Ongole,Andhra Pradesh
673106.0,Vadakara,Kerala
421303.0,Vada,Maharashtra
835103.0,Ranchi,Jharkhand
495220.0,Bodri,Chhattisgarh
496440.0,Pusaur,Chhattisgarh
493885.0,Gobra Nawapara,Chhattisgarh
689125.0,Chengannur,Kerala
516101.0,Kodur,Andhra Pradesh
784529.0,Mangaldoi,Assam
736146.0,Mathabhanga,West Bengal
670674.0,Kannur,Kerala
786010.0,Dibrugarh,Assam
415506.0,Vaduj,Maharashtra
416216.0,Kagal,Maharashtra
752085.0,Nayagarh,Odisha
531021.0,Vishakapatnam,Andhra Pradesh
425306.0,Muktainagar,Maharashtra
442907.0,Warora,Maharashtra
171222.0,Distt.Shimla,Himachal Pradesh
689521.0,Chengannur,Kerala
403005.0,Santa Cruz,Goa
813214.0,Munger,Bihar
250342.0,Sardhana,Uttar Pradesh
685552.0,Mundiyeruma,Kerala
473111.0,Guna,Madhya Pradesh
759001.0,Dhenkanal,Odisha
572137.0,Sira,Karnataka
642111.0,Madathukulam,Tamil Nadu
680101.0,Guruvayur,Kerala
643101.0,Coonoor,Tamil Nadu
147105.0,Patran,Punjab
416522.0,Vengurla,Maharashtra
686576.0,Kottayam District,Kerala
678012.0,Palakkad,Kerala
678721.0,Palakkad,Kerala
695572.0,Kulathummal,Kerala
580025.0,Hubballi,Karnataka
505187.0,Palakurthy,Telangana
786007.0,Lepetkata,Assam
788725.0,Karimganj,Assam
431514.0,Gangakhed,Maharashtra
209303.0,Rura,Uttar Pradesh
273311.0,Nichlaul,Uttar Pradesh
753011.0,Cuttack,Odisha
631004.0,Arakonam,Tamil Nadu
783346.0,Kokrajhar,Assam
227801.0,Sultanpur,Uttar Pradesh
671121.0,Kasaragod,Kerala
442705.0,Aheri,Maharashtra
493222.0,Bhatgaon,Chhattisgarh
458001.0,Mandsaurmandsour,Madhya Pradesh
228159.0,"Amethi,Sultanpur",Uttar Pradesh
756051.0,Baleshwar,Odisha
629852.0,Boothapandi,Tamil Nadu
629804.0,Thikkanamcode,Tamil Nadu
502103.0,Siddipet,Telangana
335701.0,Anupgarh,Rajasthan
827003.0,Bokaro Steel City,Jharkhand
688522.0,Kalavoor,Kerala
636115.0,Vazhapadi,Tamil Nadu
625019.0,Madurai,Tamil Nadu
504296.0,Kagaznagar,Telangana
581326.0,Kumta,Karnataka
425307.0,Nimbhore Budruk,Maharashtra
759025.0,Dhenkanal,Odisha
177210.0,Una,Himachal Pradesh
625531.0,Theni,Tamil Nadu
144026.0,Jalandhar,Punjab
786184.0,Chabua,Assam
755026.0,Kalinga Nagar Industrial Area,Odisha
679522.0,Vaniyamkulam Ii,Kerala
601203.0,Chennai,Tamil Nadu
711227.0,Bally,West Bengal
441903.0,Adyal,Maharashtra
517101.0,Tirupati,Andhra Pradesh
312605.0,Pratapgarh,Rajasthan
305814.0,Riico Industrial Area Rupangarh,Rajasthan
794002.0,Tura,Meghalaya
686013.0,Kottayam,Kerala
680308.0,Koratty,Kerala
690522.0,Kollam,Kerala
518405.0,Kurnool,Andhra Pradesh
451332.0,Khargone,Madhya Pradesh
140118.0,Anandpur Sahib,Punjab
613002.0,Thanjavur,Tamil Nadu
493445.0,Mahasamund,Chhattisgarh
799046.0,Dinabandhunagar,Tripura
388265.0,Kheda,Gujarat
584122.0,Lingsugur,Karnataka
425405.0,Shirpur,Maharashtra
721448.0,Egra,West Bengal
224202.0,Faizabad,Uttar Pradesh
686004.0,Kottayam,Kerala
629802.0,Neyyoor,Tamil Nadu
314027.0,Dungarpur,Rajasthan
500063.0,Hyderabad,Telangana
713408.0,Burdwan,West Bengal
676528.0,Othukkungal,Kerala
400047.0,Lohgaon Pune,Maharashtra
846006.0,Darbhanga,Bihar
491229.0,Rajnandgaon,Chhattisgarh
476444.0,Bamor,Madhya Pradesh
759143.0,Jspl Town Anugul Township,Odisha
263132.0,Bhowali,Uttarakhand
509207.0,Rangareddy,Telangana
342027.0,Jodhpur,Rajasthan
753013.0,Cuttack,Odisha
824236.0,Tikari Gaya,Bihar
251003.0,Muzaffarnagar,Uttar Pradesh
577202.0,Shivamogga,Karnataka
678684.0,Palakkad,Kerala
670706.0,Kannur,Kerala
458669.0,Mandsour,Madhya Pradesh
676319.0,Ariyallur,Kerala
248014.0,Dehradun,Uttarakhand
208020.0,Kanpur,Uttar Pradesh
403527.0,Mandrem,Goa
192301.0,Pulwama,Jammu & Kashmir
413228.0,Solapur,Maharashtra
821108.0,Kudra,Bihar
680502.0,Choondal,Kerala
626109.0,Mallankinaru,Tamil Nadu
415206.0,Patan,Maharashtra
412408.0,Pune,Maharashtra
784180.0,Jamugurihat,Assam
414607.0,Ghodegaon,Maharashtra
321606.0,Kherli,Rajasthan
781101.0,Changsari,Assam
227405.0,Amethi Sultanpur District,Uttar Pradesh
670009.0,"Azhikode ,Kannur",Kerala
402309.0,Mahad Midc,Maharashtra
561205.0,Bangalore Rural,Karnataka
184102.0,Kathua,Jammu & Kashmir
783375.0,Kokrajhar,Assam
713358.0,Raniganj,West Bengal
629169.0,Valvaithankoshtam,Tamil Nadu
828201.0,Baliapur,Jharkhand
274203.0,Hata,Uttar Pradesh
262724.0,Kheri,Uttar Pradesh
847429.0,Bahadurpur,Bihar
495689.0,Sakti,Chhattisgarh
711202.0,Howrah,West Bengal
364290.0,Mahuva,Gujarat
313211.0,Dariba,Rajasthan
383325.0,Bayad,Gujarat
678731.0,Palakkad,Kerala
361305.0,Jamnagar,Gujarat
452005.0,Indore,Madhya Pradesh
414202.0,Bid,Maharashtra
244241.0,Hasanpur,Uttar Pradesh
576210.0,Udupi,Karnataka
781349.0,Nalbari,Assam
563121.0,Robertsonpet,Karnataka
585105.0,Kalaburgi,Karnataka
441201.0,Bhiwapur,Maharashtra
246731.0,Kiratpur,Uttar Pradesh
828126.0,Pathardih,Jharkhand
686503.0,Kottayam,Kerala
676320.0,"Nannambra,( Po)",Kerala
504307.0,Ichoda,Telangana
173101.0,Rajgarh,Himachal Pradesh
582102.0,Gadag Betigeri,Karnataka
673655.0,Kozhikode,Kerala
678611.0,Palakkad,Kerala
829102.0,Barkakana,Jharkhand
490022.0,Durg,Chhattisgarh
624619.0,Oddanchatram,Tamil Nadu
388345.0,Anand,Gujarat
285204.0,Kalpi,Uttar Pradesh
643217.0,Kotagiri,Tamil Nadu
695612.0,Chirayinkeezhu,Kerala
781335.0,Nalbari,Assam
607401.0,Cuddalore,Tamil Nadu
670331.0,Kannur,Kerala
673575.0,Kalpetta,Kerala
505185.0,Karimnagar,Telangana
274406.0,Sewarhi,Uttar Pradesh
248121.0,Dehradun,Uttarakhand
607105.0,Nellikuppam,Tamil Nadu
422604.0,Akole Ahmadnagar District,Maharashtra
683589.0,Ernakulam,Kerala
306306.0,Sojat,Rajasthan
639001.0,Karur,Tamil Nadu
695318.0,Vakkom,Kerala
461771.0,Sohagpur,Madhya Pradesh
680703.0,Edathiruthy,Kerala
758022.0,Kendujhar,Odisha
613006.0,Thanjavur,Tamil Nadu
517588.0,Satyavedu Mandal,Andhra Pradesh
735210.0,Dhupguri,West Bengal
768016.0,Hirakud,Odisha
766110.0,Narla,Odisha
678596.0,Kalladikkode,Kerala
782425.0,Raha,Assam
607308.0,Neyveli,Tamil Nadu
732142.0,Malda,West Bengal
673015.0,Beypore,Kerala
743398.0,South 24 Parganas,West Bengal
160003.0,Chandigarh,Chandigarh
581339.0,Shirawad Industrial Area,Karnataka
143006.0,Amritsar,Punjab
711103.0,Howrah,West Bengal
742121.0,Amtala,West Bengal
221103.0,Varanasi,Uttar Pradesh
523171.0,Parchur,Andhra Pradesh
534122.0,Marteru,Andhra Pradesh
533214.0,Bandarulanka,Andhra Pradesh
781382.0,Rangia Part,Assam
678595.0,Palakkad,Kerala
682027.0,Ernakulam,Kerala
843108.0,Muzaffarpur,Bihar
781025.0,Guwahati,Assam
416512.0,Dodamarg,Maharashtra
574243.0,Dakshina Kannada,Karnataka
670597.0,Elayavoor,Kerala
416122.0,Shiroli Midc,Maharashtra
517194.0,Chittoor,Andhra Pradesh
769010.0,Rourkela,Odisha
841401.0,Saran,Bihar
743135.0,Naihati,West Bengal
304505.0,Todaraisingh,Rajasthan
642126.0,Chinnaveerampatti,Tamil Nadu
331022.0,Ratangarh,Rajasthan
465447.0,Susner,Madhya Pradesh
303702.0,Chomu,Rajasthan
691540.0,Kottarakkara,Kerala
713515.0,Burdwan,West Bengal
401502.0,Boisar,Maharashtra
602109.0,Kanchipuram District,Tamil Nadu
629155.0,Unnamalaikadai,Tamil Nadu
441122.0,Butibori Midc,Maharashtra
781018.0,Guwahati,Assam
324006.0,Kota,Rajasthan
586104.0,Vijapura,Karnataka
364515.0,Savarkundla,Gujarat
851117.0,Barauni Ioc Township,Bihar
768020.0,Burla,Odisha
629159.0,Balapallam,Tamil Nadu
734209.0,Sonada,West Bengal
680568.0,Edathiruthy,Kerala
721211.0,Ghatal,West Bengal
785006.0,Jorhat,Assam
743412.0,Basirhat,West Bengal
742202.0,Dhuliyan,West Bengal
636201.0,Seelanaickenpatti,Tamil Nadu
141015.0,Ludhianaludhiana,Punjab
673501.0,Eramala,Kerala
853202.0,Naugachhia,Bihar
732205.0,Malda,West Bengal
635307.0,Krishnagiri,Tamil Nadu
610114.0,"Budamangalam , Thiruvarur District",Tamil Nadu
581336.0,Sirsi,Karnataka
603108.0,Chennai,Tamil Nadu
521229.0,Chevuturu,Andhra Pradesh
683519.0,Kottuvally,Kerala
680601.0,Velur,Kerala
812006.0,Bhagalpur,Bihar
274149.0,Kushinagar,Uttar Pradesh
621118.0,Perambalur,Tamil Nadu
416004.0,Kolhapur,Maharashtra
532406.0,Srikakulam,Andhra Pradesh
841437.0,Kataiya Gopalganj,Bihar
586102.0,Vijapura,Karnataka
800012.0,Patna,Bihar
496334.0,Duldula,Chhattisgarh
581207.0,Dharwad,Karnataka
533450.0,Pithapuram,Andhra Pradesh
176302.0,Chuari Khas,Himachal Pradesh
754010.0,City,Odisha
577527.0,Hosdurga,Karnataka
151005.0,Bathinda,Punjab
110073.0,New Delhi,Delhi
202124.0,Iglas,Uttar Pradesh
249171.0,Uttarkashi,Uttarakhand
422601.0,Ahmednagar,Maharashtra
683576.0,Angamaly,Kerala
493101.0,Simga,Chhattisgarh
182128.0,Udhampur,Jammu & Kashmir
741167.0,Krishnanagar,West Bengal
382009.0,Gandhinagar,Gujarat
680721.0,Thrissur,Kerala
695571.0,Thiruvananthapuram,Kerala
611111.0,Velankanni,Tamil Nadu
250621.0,Baraut,Uttar Pradesh
143601.0,Majitha(Amritsar),Punjab
680009.0,Thrissur,Kerala
394660.0,Ukai,Gujarat
759105.0,Rengali Dam Project Township,Odisha
504301.0,Mandamarri,Telangana
509129.0,Jogulamba Gadwal District,Telangana
475110.0,Dabra,Madhya Pradesh
271504.0,Gonda,Uttar Pradesh
638107.0,Erode,Tamil Nadu
613004.0,Thanjavur,Tamil Nadu
505498.0,Huzurabad,Telangana
604202.0,Gingee,Tamil Nadu
700007.0,Kolkata,West Bengal
424006.0,Dhule,Maharashtra
628215.0,Tiruchendur,Tamil Nadu
781033.0,Guwahati,Assam
533248.0,Razole,Andhra Pradesh
581327.0,Honnavar,Karnataka
604408.0,Vandavasi,Tamil Nadu
174306.0,Una,Himachal Pradesh
142044.0,Zira,Pb
744302.0,Great Nicobar,Andaman & Nicobar 
670601.0,Perumachery,Kerala
185211.0,Mendhar,Jammu & Kashmir
711404.0,Howrah,West Bengal
262523.0,Champawat,Uttarakhand
444004.0,Akola,Maharashtra
784110.0,Dhekiajuli,Assam
122506.0,Farrukhnagar,Haryana
414006.0,Ahmadnagar,Maharashtra
721152.0,Khirai,West Bengal
423401.0,Yeola,Maharashtra
680594.0,Thrissur,Kerala
521185.0,Nandigama,Andhra Pradesh
695038.0,Trivandrum,Kerala
391780.0,Bhadarva,Gujarat
483053.0,Jabalpur,Madhya Pradesh
734007.0,Siliguri,West Bengal
743318.0,Pujali,West Bengal
686634.0,Kottayam District,Kerala
173229.0,Dagshai,Himachal Pradesh
670018.0,Kannur,Kerala
623707.0,Paramakudi,Tamil Nadu
678543.0,Palakkad,Kerala
682313.0,Ernakulam,Kerala
176102.0,Kangra,Himachal Pradesh
444805.0,Paratwada,Maharashtra
676505.0,Malappuram,Kerala
587102.0,Bagalkot,Karnataka
587115.0,Dist:Bagalkot    Tq:Hunagund     City:Kudalsangam,Karnataka
673616.0,Chelannur,Kerala
175121.0,Aut,Himachal Pradesh
181141.0,Ramgarh,Jammu & Kashmir
680020.0,Thrissur,Kerala
242042.0,Shajahanpur,Uttar Pradesh
245205.0,Garhmukteshwar,Uttar Pradesh
444808.0,Amravati,Maharashtra
515556.0,Anantapur,Andhra Pradesh
284135.0,Jhansi,Uttar Pradesh
636009.0,Salem,Tamil Nadu
524407.0,Nellore,Andhra Pradesh
813201.0,Asarganj,Bihar
516227.0,Badvel,Andhra Pradesh
683577.0,Ernakulam,Kerala
678011.0,Palakkad,Kerala
571107.0,Mysore,Karnataka
393110.0,Jhagadiya Industrial Area,Gujarat
691577.0,"Mukhathala, Kollam",Kerala
629403.0,Mylaudy,Tamil Nadu
246172.0,Satpuli,Uttarakhand
414302.0,Parner,Maharashtra
144221.0,Hajipur,Punjab
700013.0,Kolkata,West Bengal
275203.0,Ghazipur,Uttar Pradesh
691002.0,Kollam,Kerala
821101.0,Bhabua,Bihar
465679.0,Khilchipur,Madhya Pradesh
334006.0,Bikaner,Rajasthan
281206.0,Mathura,Uttar Pradesh
801109.0,Naubatpur,Bihar
783101.0,Goalpara,Assam
391240.0,Vadodara,Gujarat
534462.0,Lingapalem,Andhra Pradesh
484334.0,Kotma,Madhya Pradesh
518222.0,Dhone,Andhra Pradesh
577136.0,(Chikmagalur Disterict).     (N.R Pur Thaluku),Karnataka
700083.0,Kolkata,West Bengal
335501.0,Hanumangarh,Rajasthan
505452.0,Karimnagar,Telangana
382011.0,Gandhinagar,Gujarat
671532.0,Panathur,Kerala
781004.0,Guwahati,Assam
638452.0,Gobichettipalayam,Tamil Nadu
231207.0,Robertsganj,Uttar Pradesh
712705.0,Nababpur,West Bengal
673002.0,Kozhikode,Kerala
247769.0,Saharanpur,Uttar Pradesh
788119.0,Sonai Town,Assam
743422.0,Basirhat,West Bengal
140117.0,Anandpur Sahib,Punjab
625517.0,Andipatti,Tamil Nadu
833204.0,Chaibasa,Jharkhand
805102.0,Nawada,Bihar
394405.0,Surat,Gujarat
522019.0,Prathipadu,Andhra Pradesh
788010.0,Silchar,Assam
731104.0,Bakreshwar Thermal Power Township,West Bengal
185152.0,Kalakote,Jammu & Kashmir
742133.0,Beldanga,West Bengal
689644.0,Pathanamthitta,Kerala
365440.0,Bagasara,Gujarat
522549.0,Guntur,Andhra Pradesh
249137.0,Rishikesh,Uttarakhand
797113.0,Dimapur,Nagaland
380021.0,Ahmedabad,Gujarat
230141.0,Kunda; Pratapgarh,Uttar Pradesh
673637.0,Cherukavu,Kerala
695585.0,Pallippuram Thiruvananthapuram District,Kerala
754100.0,Cuttack,Odisha
241301.0,Bilgram,Uttar Pradesh
571807.0,Shrirangapattana,Karnataka
495550.0,Masturi,Chhattisgarh
695575.0,Poovachal Po,Kerala
574146.0,Mangaluru,Karnataka
222136.0,Jaunpur,Uttar Pradesh
743268.0,Habra,West Bengal
670014.0,Kannur,Kerala
682008.0,Kumbalangy,Kerala
845301.0,Adapur,Bihar
454449.0,Dharampuri,Madhya Pradesh
363642.0,Morbi,Gujarat
232329.0,Zamania,Uttar Pradesh
691560.0,Kollam,Kerala
444505.0,Washim,Maharashtra
642001.0,"Pollachi, Coimbatore",Tamil Nadu
175034.0,Distt - Mandi,Himachal Pradesh
503003.0,Nizamabad,Telangana
273007.0,Gorakhpur,Uttar Pradesh
245201.0,Babugarh,Uttar Pradesh
533293.0,Rajahmundry,Andhra Pradesh
221401.0,Bhadohi,Uttar Pradesh
828404.0,Dugda,Jharkhand
497119.0,Balrampur,Chhattisgarh
735215.0,Uttar Satali,West Bengal
304021.0,Niwai,Rajasthan
458664.0,Piplya Mandi,Madhya Pradesh
251201.0,Khatauli,Uttar Pradesh
794105.0,Garobadha,Meghalaya
209651.0,Mohammadabad Farrukhabad District,Uttar Pradesh
263127.0,Nainital,Uttarakhand
305817.0,Kishangarh Ajmer District,Rajasthan
769014.0,Rourkela,Odisha
209724.0,Kamalganj,Uttar Pradesh
680681.0,Thrissur,Kerala
826003.0,Dhanbad,Jharkhand
741201.0,Ranaghat,West Bengal
581316.0,"Harwada, Ankola",Karnataka
744106.0,Port Blair,Andaman & Nicobar 
445204.0,Pusad Midc,Maharashtra
504102.0,Nirmal,Telangana
626126.0,Kalasalingam University,Tamil Nadu
416425.0,Sangli,Maharashtra
735229.0,Jalpaiguri,West Bengal
141104.0,Akalgarh,Punjab
678101.0,Chittur Thathamangalam,Kerala
784150.0,Tezpur,Assam
577181.0,Chikkamagaluru,Karnataka
493558.0,"Saraipali,  Distt : Mahasamund",Chhattisgarh
629801.0,Alur,Tamil Nadu
757028.0,Mayurbhanja,Odisha
362650.0,Kutiyana,Gujarat
384265.0,Patan,Gujarat
570012.0,Mysore,Karnataka
732206.0,Malda,West Bengal
583229.0,Koppal,Karnataka
683585.0,Chengamanad,Kerala
124108.0,Gurugram,Haryana
203135.0,Jewar,Uttar Pradesh
852127.0,Saharsa,Bihar
761016.0,R Udayagiri,Odisha
144702.0,Shahkot,Punjab
561209.0,Gudibanda,Karnataka
422208.0,Peint,Maharashtra
635124.0,Hosur,Tamil Nadu
416301.0,Ashta,Maharashtra
572115.0,"Sira Taluk, Bukkapatna",Karnataka
734218.0,Darjeeling,West Bengal
695587.0,Thiruvananthapuram,Kerala
680689.0,Chalakudy,Kerala
641603.0,Tirupur,Tamil Nadu
486450.0,Jaypee Nagar,Madhya Pradesh
415105.0,Hajarmachi,Maharashtra
208016.0,Kanpur,Uttar Pradesh
223101.0,Jaunpur,Uttar Pradesh
785013.0,Jorhat,Assam
484444.0,Shahdol,Madhya Pradesh
678015.0,Palakkad,Kerala
535260.0,Gajapathinagaram,Andhra Pradesh
680734.0,Thrissur,Kerala
261302.0,Sidhauli,Uttar Pradesh
141004.0,Ludhiana,Punjab
534216.0,Tanuku,Andhra Pradesh
577215.0,"Goppenahalli, Channagiri Taluk, Davangere District",Karnataka
176218.0,Kangra,Himachal Pradesh
604303.0,Marakkanam,Tamil Nadu
685531.0,Peermade,Kerala
629402.0,Nagercoil,Tamil Nadu
686564.0,Ettumanoor,Kerala
689508.0,Alappuzha,Kerala
731219.0,"Murarai,Birbhum",West Bengal
485775.0,Satna,Madhya Pradesh
171209.0,Sbi Fagu,Himachal Pradesh
263137.0,Bhowali,Uttarakhand
591306.0,Belagavi,Karnataka
400031.0,Mumbai,Maharashtra
495223.0,Bilaspur,Chhattisgarh
